-1:37 | @grelmedialski2241: ooo na kartkach - też dobra opcj
57:37 | @SimiForKing: @PinguVanEx Python to po prostu wygodny język programowania i w nim się fajnie pisze, ma bogatą bibliotekę standardową, nie męczysz się z deklaracją typów, dobry do pisania krótkich kodó
58:12 | @SimiForKing: @jromtb będzi
58:26 | @MPKiller545: a dzień dobry, jeszcze w autobusie, ale może zdąże jeszcze na live ;
58:48 | @jromtb: ok
59:03 | @PinguVanEx: @SimiForKing powiem, ze jak 1 raz z nim mialem stycznosc to wygladal mi na taka zabawke w porownaniu z np. C#, Java. Typowanie ma akurat duze plusy. Jestem ciekawy jak sie rozwinie kur
59:03 | @MPKiller545: rząd już shackowany? ;
59:16 | @nerdsinlaw: z przerwa w OSINT przerwa co do minuty ;-
59:17 | @przemysaw6012: @Marynarzx czekaliśmy :
59:27 | @PinguVanEx: Q Czy Python ma jakis okreslony paradygmat programowania
1:00:03 | @SimiForKing: @PinguVanEx rozwinie się, to jest mocne szkolenie, jak każde od Gyn
1:00:41 | @nerdsinlaw: @ukasztulibacki6268 sztuki nie rozumieja  ale gorezej.. na OSINT2.0 ktos napisale ze muza mu "NIE LICUJE" ;-
1:01:16 | @SimiForKing: @PinguVanEx możesz pisać strukturalnie, możesz obiektowo, ale Python jest do bólu obiektowy, wszystko oprócz słow kluczowych jest obiektem, bedzie o tym wspominan
1:01:20 | @ukasztulibacki6268: hahah
1:01:23 | @nerdsinlaw: znany ktoś ;
1:01:47 | @begrael: Na początek proponuję zainstalować sobie anakondę. Ma pythona, jupitera i spydera - proste IDE na początek aby zrozumieć nieco interface IDE. Potem PyCharm, bo jak ktoś nowy to zobaczy, to rzuc
1:02:08 | @PinguVanEx: @SimiForKing a w samym Py dlaczego spotykam klase w klasie? to mnie bardzo zdziwil
1:02:12 | @Krzysztof.Radzikowski: anaconda to overkill na poczatek 
1:02:15 | @ukasztulibacki6268: o gustach sie nie dyskutuje, zawsze można w czasie przerwy wyciszyć lub od komputera wsta
1:02:24 | @BestClashRoyalePlayerEver: ja bym chciał się tu nauczyć jak zrobić banalną platformówkę
1:02:38 | @Elfren95: wystarczy ven
1:02:39 | @KrzysztofLeśniak-r2w: a anacondę też instalujemy ze sklepu
1:02:54 | @PinguVanEx: @BestClashRoyalePlayerEver to lepiej C# i Unit
1:03:13 | @begrael: @KrzysztofLeśniak-r2w z ich stron
1:03:24 | @ukasztulibacki6268: @nerdsinlaw no to się dość sztywne towrzystwo na OSINT trafiło bo nie syłszałem zeby ktoś narzekał na muzyje Tomk
1:03:25 | @Marynarzx: czy to szkolenie jest dla osób początkujących czy dla bardziej zaawansowanych
1:03:36 | @YourYerbaMate: z anacondy nie skorzystasz bez licencji w korpo, z pycharma teoretycznie ta
1:04:13 | @przemysaw6012: @Marynarzx totalnie początkującyc
1:04:34 | @SimiForKing: @PinguVanEx w dużym skrócie klasa to jest typ złożony (tak w uproszczeniu) i każdy typ złożony ma pola
1:04:35 | @notdotpy: pycharm ma community edition więc na luzie, szczerze poleca
1:04:47 | @wojtek0993: Q: Podasz zagadnienia do tych 12 projektow? - mniej wiecej tematyke
1:04:47 | @PawelLukasiewicz: Q: Jak bardzo jest okrojona darmowa wersja Cursor? Piszą o limicie na tab'y czy zapytania do agentów. A konkretniej? Da się tego używać
1:04:56 | @Temptater: Q: Który to bilet? Master czy wystarczy ten za 7
1:05:05 | @SimiForKing: @wojtek0993 jest na stronie opisany każdy projekt co będzi
1:05:14 | @ParadiseAix: no to do zobaczenia na praktycznym super
1:05:22 | @wojtek0993: @SimiForKing dzieki!
1:05:27 | @krzysztof4312: PyGame i jedziem
1:05:29 | @dbzubal: do korpo jest minicond
1:05:53 | @Krzysztof.Radzikowski: jest 14 dniowy trial
1:06:05 | @photo67: można śmiało pobrać właśnie w przerwie weszło
1:06:19 | @Krzysztof.Radzikowski: o juz tylko 7 dniowy trial 
1:06:43 | @pawe433: Dobry synth był to przyszedł prowadzący i wszystko zepsuł
1:07:09 | @rozko2653: mam ten sam proble
1:07:25 | @Elfren95: .. dlatego jak najszybciej trzeba iść w obiektówkę  Ciężej potem wejsć 
1:07:26 | @mateuszswiecki2596: sprawdźcie maila
1:07:44 | @KrzysztofLeśniak-r2w: @Temptater Qgdzie ten bilet
1:07:45 | @mateuszswiecki2596: powinniście dostać link do potwierdzenia rejestracji i potem można się logną
1:07:49 | @fajnanazwa3300: Q gdzie ten rozszerzony kurs można umiejscowić na temtej osi z nauka programowania, juniorem itd
1:07:54 | @krzysztof4312: proceduraln
1:08:00 | @begrael: proceduraln
1:08:03 | @Pioorun: strukturaln
1:08:05 | @rodzyn555: paradygmatyczne
1:08:10 | @kasperlisiecki: maszynowe
1:08:30 | @Marynarzx: a python vs DELPHI? duża różnica?
1:08:32 | @PinguVanEx: Q Czy w python tez stosuje sie programowanie aspektowe
1:08:34 | @RandomDude_mi6: sekwencyjne
1:09:19 | @PinguVanEx: @Marynarzx wszystko, jedynie oba sa obiektowe, ale Object Pascal bardziej to pokazuj
1:10:01 | @gokuworkout3675: batch / bash języki skryptow
1:10:29 | @begrael: PHP jest skryptowy :
1:11:08 | @KrzysztofLeśniak-r2w: Q Podajcie proszę ten link do znizki tego szkolenia 12 ..
1:11:14 | @JasonStejtam: Q: na którym etapie ten kod bajtowy jest interpretowany przez interpreter
1:11:24 | @krzysztof4312: Q Da się skimpilować to kodu maszynowego do wykonania bez konieczności udziału interpretera
1:11:27 | @Henry-k8x3c: Q: python jest interpreterem 
1:11:28 | @BestClashRoyalePlayerEver: kiedy tutorial po malbolge
1:11:33 | @PinguVanEx: @begrael PHP to zmienil sie w typowana obiektowke, ale ma wiele paradygmatow, dlatego duzo syfu bylo bo latwo bylo wejs
1:12:24 | @Marynarzx: bardzo skomplikowanie to tłumaczysz. ale o
1:12:30 | @ukasztulibacki6268: @KrzysztofLeśniak-r2w trzyma
1:12:40 | @begrael: @PinguVanEx Ale realizowany paradygmat, a to czy jest to kompilowany czy skryptowy, to 2 różne podział
1:13:27 | @PinguVanEx: @begrael fakt, ale sadze, mozna dluga dyskusje zrobic na ten temat, zwlaszcza od wersji 
1:13:54 | @ukasztulibacki6268: wrzuciłem wyże
1:13:57 | @begrael: Tak, i jak właśnie powiedział Gyn, jest to zupełnie niepotrzebne teraz :
1:14:00 | @psvpl: safe hex
1:14:20 | @to-nie-idkfa: https://gyn.sekurak.pl/
1:14:38 | @dt6610: Q czy można skompilować skrypt pythonowy, żeby nie można było odczytać jego codu, a zarazem był na tyle mały, zeby można go używać na urządzeniach IoT
1:14:41 | @Athariel0: nie słycha
1:14:48 | @Athariel0: czy tylko u mnie
1:14:53 | @PinguVanEx: slycha
1:14:54 | @morngrim2: u Ciebi
1:15:00 | @annaslabosz9261: Tylko u Ciebi
1:15:22 | @mjr_zan: Q: można prosić o linki do tych live stream'ów
1:15:33 | @TheK0cur: X
1:16:13 | @edytalatuszek3676: Q po wygyuglowaniu kursu pythona na sekuraka miałam cene 331z
1:16:27 | @edytalatuszek3676: a ze zniżka tu 38
1:16:56 | @TheFRCD: i co 
1:16:58 | @Vatharian: Ci, co pamiętają stary wirus "I love You" wiedza, że brak rozszerzenia to dziura bezpieczeństwa. Microsoft wie lepiej
1:17:50 | @Marynarzx: przepraszam za pytanie, jako początkujący, spóźniony(sorki), w czym powinieniem pisać? (może głupie pytanie-trudno
1:18:19 | @GeraltWitcher11: Póki co nie musisz pisa
1:18:26 | @radekjanik2657: @Marynarzx w czym Ci wygodnie 
1:18:31 | @KrzysztofLeśniak-r2w: @to-nie-idkfa dzięk
1:18:55 | @PinguVanEx: @Marynarzx jak pytasz o edytor to pobierz sobie PyCharm lub Visual Studio Code lub Curso
1:18:55 | @Marynarzx: @radekjanik2657 tzn?
1:18:58 | @ukasztulibacki6268: @edytalatuszek3676 podany link wrzuca fajna promkę na bilet extra, czyli sesja 11 i 1
1:19:24 | @BestClashRoyalePlayerEver: q a jakaś analogia na macu
1:19:28 | @adrosx7987: no nieladnie, Wy tu dajecie kurs pythona niby po obnizonej cenie a jak sie z przegladarki wbija (gugiel) to jest taniej :
1:19:38 | @radekjanik2657: @Marynarzx W edytorze / IDE, ktory lubisz najbardziej - jesli nie masz ulubionego to wyprobuj sobie rozne, a z ktorymś na pewno zalapiesz "chemię"
1:19:47 | @didi4836: Nie jest kompilowanym jest interpretowany
1:20:06 | @ukasztulibacki6268: też wszedłem przez sklep.securitum i tak całość (Master jest tańszy) ale na estra promocji nie ma wcal
1:20:25 | @BestClashRoyalePlayerEver: kurde vs mi się wywali
1:20:32 | @adrosx7987: a to zwracam honor ;
1:20:35 | @xyzxyz1222: Q Linux to Lubuntu
1:20:51 | @psvpl: @xyzxyz1222 te
1:20:56 | @nataliak404: labubuntu ;
1:21:06 | @Marynarzx: widzę, że ten kurs jest dla bardziej zaawansowanych. chciałem się czegoś nauczyć ale nic nie rozumiem, sork
1:21:18 | @exeriON-dev: q skad wiedziec z jakiej biblioteki korzystac
1:21:41 | @psvpl: @Marynarzx bo to nie jest kurs z podstaw programowni
1:21:49 | @begrael: @Marynarzx No właśnie. np. flask to jest do robienia serweró
1:22:03 | @Marynarzx: "Już dziś (4 listopada br.) o godz. 19:00 zapraszamy na szkolenie Wstęp do programowania w Pythonie, które poprowadzi Gynvael Coldwind.
1:22:18 | @nataliak404: @Marynarzx wg opisu szkolenia: CO POWINIENEŚ WIEDZIEĆ PRZED SZKOLENIEMZalecana jest znajomość podstaw programowania oraz Pythona.Warto mieć ogólną wiedzę z informatyki oraz wykazywać się dobrą
1:22:18 | @nataliak404: znajomością obsługi komputera
1:22:19 | @werazielin1301: Marynarz, obejrzyj pierwszą połowę, to będzie Ci łatwiej zrozumie
1:22:25 | @psvpl: @Marynarzx "programowania w Pythonie" a nie programowania od zer
1:22:26 | @ukasztulibacki6268: @Marynarzx będzie nagranie, więc można później na spokojnie zatrzymując sobie wg potrzeb uruchomić nagrani
1:22:36 | @Henry-k8x3c: instalujesz flaska a trzeba go najpierw sciagnać czy skad się on bierz
1:22:38 | @damiandamian1235: Q nie można wskazać ścieżki przy imporcie biblioteki
1:22:41 | @Elfren95: nie lepszy od flaska jest django? może się ktoś wypowiedzieć
1:23:04 | @mateuszswiecki2596:  wygodniejszy
1:23:10 | @Elfren95: czy to też zależy co chcę robić ? :
1:23:16 | @Marynarzx: wstęp do programowania, to podstawy, a tu bardzo dużo niezrozumiałych rzeczy, niewiadomo co do czego, od czego zacząć,. pozdrawiam Was, miłego wieczork
1:23:23 | @Pawel-bj6qy: @Marynarzx Daj szansę, przynajmniej obejrzyj do końc
1:23:27 | @radekjanik2657: @michamrowczynski512 bibiloteki są napisane w różnych celach: czyli w zalezności co chcesz napisać to dana biblioteka będzie do tego sluzyc
1:23:29 | @rozko2653: jak już to wstęp do programowania., Po co tyle stresu? @psvpl
1:23:35 | @Pawel-bj6qy: Poza tym pewne rzeczy trzeba samemu znaleź
1:23:36 | @didi4836: Q: Gdzie jest kod wynikowy po kompilacji? W C++ w win to exe a w python
1:23:48 | @PinguVanEx: @Elfren95 zalezy do czego, Django to duzy kombajn, do prostego rest api to flask ale teraz lepiej fastap
1:23:59 | @Pawel-bj6qy: Jakiekolwiek "informatyczne" umiejętności, to przede wszystkim umiejętność znajdowania informacji
1:24:14 | @psvpl: @rozko2653 przecież prowadzący mówił na początku, że zakłada iż wiemy co to jest zmienna i nie musi tłumaczyć od zera podstaw programowani
1:24:15 | @Pawel-bj6qy: Trzeba szuka
1:24:53 | @Marynarzx: @Pawel-bj6qy próbowałem gdzie indziej, trochę prościej to było tłumaczone, od podstaw, a tu nie rozumiem. Jak się potrafi to robić, to jest proste, ale jak nie masz pojęcia, to nie wiesz
1:25:09 | @Marynarzx: pozdrowionka ;
1:25:14 | @mateuszmarciniak1957: Q czym różni sie aplikacja od programu
1:25:32 | @nataliak404: to jest "wstęp do programowania w pythonie", nie "wstęp do programowania"  warto posłuchać, robić częstsze przerwy, doczytywa
1:25:35 | @Pawel-bj6qy: @Marynarzx Twój wybór, ale nie możesz od siebie oczekiwać, że po kilkudziesięciu minutach będziesz wszystko rozumia
1:25:39 | @krakosasnl5099: @Marynarzx to co na razie jest pokazywane nie jest Ci aż tak potrzebne na ten moment. To jest tylko kwestia "wstępu"
1:25:41 | @rozko2653: @psvpl - a ja zakładam, że jutro wygram wielką kasę.  wstęp to wstęp. I po to ja też tu jestem.
1:26:16 | @psvpl: @rozko2653 więc jeśli wszystko rozumiesz to świetni
1:26:42 | @rozko2653: no pewnie!
1:27:04 | @magalia7882: Q Dlaczego jedne rzeczy piszesz w edytorze tekstu a inne w konsoli, czym się różni edytor od konsoli
1:27:13 | @kacz4836: Q VS code to konsole otwieramy przez powershella czy systemowo
1:27:23 | @nerdsinlaw: w temacie wlosow podobno w Turcji tanio dokrabiaja
1:27:45 | @mateuszswiecki2596: @magalia7882 przewiń trochę do tyłu, na początku była o tym mowa
1:27:47 | @KamilaNeko: ja sie zgubilam co mam robic w idle pythn a co w visualu czy pycharm
1:27:55 | @marekostrowski1919: @kacz4836 w vsc możesz otworzyć terminal dość łatw
1:28:22 | @PinguVanEx: x
1:28:22 | @BestClashRoyalePlayerEver: q a jak dodać polskie znaczki do printów
1:28:30 | @krakosasnl5099: @kacz4836 nie ma znaczenia, możesz nawet inny terminal niż powershell jeśli masz ochot
1:28:33 | @ZCJGitara: jak zawsze super. przekaz... dzisiaj musze juz iść "sobie" ..ale.... wrócę do granie.. pozdrawiam serdecznie 
1:28:43 | @Temptater: Conditionale! :
1:28:44 | @paulinacebula4492: Musisz iść odpowiednią bibliotekę do polskich znakó
1:28:58 | @grelmedialski2241: jesli tak, to cofnij do instrukcjui pokroic i zmien zmienna warzywo na seler i wroc do podpalenia gazu, nakryj pokrywka :
1:29:39 | @radekjanik2657: @KamilaNeko edytor to jest Twoj "permanentny repl" - tam laduje Twoj kod - REPL jest do szybkiego testowania czy kod, ktory planujesz dodac do tresci pliku zadziala 
1:30:10 | @tomaszczerwinski1974: kup bułki a jak beda parówki to weź 
1:30:10 | @KamilaNeko: dzieki
1:30:26 | @SimiForKing: @BestClashRoyalePlayerEver pod windowsem
1:30:31 | @photo67: Q Daj link do tego vide
1:30:38 | @paulinacebula4492: Ogólnie program jest tak mądry jak mądry jest programista który go pisz
1:31:01 | @kimi_alone: piękne wideo - lubie patrzec jak swiat płoni
1:31:07 | @gokuworkout3675: @SekurakTV Idź do sklepu kup mleko jeśli będzie kup 5jaj x
1:31:13 | @naw4883: @tomaszczerwinski1974 ja bym wziął 3 parówki :
1:31:52 | @AdamRaciecki-p2w: Żart o programiście - kobita wysłała męża programistę do sklepu po chleb i mleko. Nie było mleka to nie kupił nic
1:32:16 | @werazielin1301: @AdamRaciecki-p2w 
1:32:35 | @begrael: Najlepszy żart to dziewczyna informatyk
1:32:43 | @paulinacebula4492: “i” zobowiązuje
1:32:46 | @BestClashRoyalePlayerEver: dawaj @begrael
1:33:02 | @grelmedialski2241: Q: jakie najlepsze wciecie stosowac
1:33:13 | @damianb-ski1145: te wcięcia to porażka na początku..
1:33:13 | @psvpl: w tali
1:33:46 | @Henry-k8x3c: Q: dlaczego piszemy if name.lower()=="michal" a nie if name=="michal
1:33:48 | @gokuworkout3675: spacji a nie tabulatorów
1:33:50 | @michacesarczyk7783: @begrael w literaturze nazywa się to antyteza :
1:33:53 | @Vatharian: Tabulator
1:34:08 | @psvpl: tylko spacj
1:34:12 | @Henry-k8x3c: co to jest lower() 
1:34:15 | @amkair: Q a tabulator na wcięcia?
1:34:22 | @Margaroths: Q: Czy jest coś w stylu prettier lub beautify do pythona czy raczej trzeba samemu pilnować
1:34:23 | @paulinacebula4492: Tab to jest inny znak w ascii niż spacja - tylko spacj
1:34:29 | @PinguVanEx: IDE zmieniaja czesto tab na 4 spacj
1:34:32 | @michacesarczyk7783: tab jest do vibe codingu ;
1:34:33 | @krystiant: @Henry-k8x3c bo Michal <> micha
1:34:33 | @KacperGrandCzech: @Henry-k8x3c mala iter
1:35:12 | @psvpl: no chyba, że nagle "echo" a nie print ;
1:36:14 | @Temptater: Q: a jak chcemy z wielkich liter to będzie 'bigger' czy 'capital' x
1:36:25 | @begrael: uppe
1:36:35 | @psvpl: @Temptater upper(
1:38:54 | @dbzubal: gdzie linki
1:39:06 | @krolikzbrowcem: discor
1:39:31 | @Temptater: Q: Możesz wklejać linki też tutaj? Nie każdy jest na discordzi
1:39:37 | @dbzubal: a to g...o eh :
1:39:54 | @dbzubal: ni
1:39:55 | @ukasztulibacki6268: ni
1:39:57 | @KamilaNeko: ni
1:39:57 | @pdz7197: ni
1:39:57 | @Athariel0: nop
1:39:58 | @izesagames1315: ni
1:39:58 | @Margaroths: Nie
1:39:58 | @suavosh: nie wida
1:39:59 | @Temptater: nie widzim
1:39:59 | @donio4: ni
1:40:00 | @arturp7157: nie m
1:40:00 | @MrMchz: ni
1:40:02 | @nerdsinlaw: nop
1:40:02 | @BestClashRoyalePlayerEver: Żona informatyka wysyła go po zakupy.- Kup parówki, a jak będą jajka, to kup dziesięć.Chłopina po wejściu do sklepu pyta:- Czy są jajka?- Tak. - odpowiada sprzedawca.- To poproszę dziesięć parówek
1:40:03 | @jromtb: nie wida
1:40:03 | @czajniqq: ni
1:40:04 | @rosetnebula: nie widz
1:40:04 | @adama2097: Nie ma linkó
1:40:05 | @artur3481: ni
1:40:07 | @lukasz_misiek: nie, tylko na discordzi
1:40:07 | @edytanowicka2635: ni
1:40:09 | @krakosasnl5099: youtube lubi wycinać linki, norm
1:40:09 | @SekurakTV: https://docs.python.org/3/reference/compound_stmts.html%23the-if-statement
1:40:10 | @BestClashRoyalePlayerEver: na
1:40:12 | @rozko2653: nop
1:40:16 | @SekurakTV: https://docs.python.org/3/reference/grammar.html
1:40:41 | @mjr_zan: trzeba je zakodować w b6
1:41:54 | @zorro5765: u mnie działają ;-
1:41:54 | @dbzubal: for i - excelowe for eac
1:42:41 | @PinguVanEx: Q Czy jest odpowiednik do...while
1:43:22 | @dbzubal: a nie w właśnie while? albo używanie no
1:43:26 | @julianzurawski4944: context manage
1:43:27 | @FabFabek: kontekst menedże
1:43:30 | @dbzubal: nie kojarzę unti
1:45:06 | @begrael: Też nie kojarzę, a AI mówi, że nie m
1:45:17 | @damianb-ski1145: Q: gdzie odszukać te typy wyjątków
1:47:54 | @nerdsinlaw: szacun
1:48:02 | @Vatharian: To jest przeciwieństwo skill issue :
1:48:09 | @nerdsinlaw: :
1:48:18 | @psvpl: overskill issu
1:48:20 | @robert8262: taki papież informatyczn
1:48:25 | @MPKiller545: 'b' + 'a'+ + 'a' = 'banana
1:48:47 | @adamsonhq2402: ah
1:48:48 | @magdalenanowakowska5263: oj , na rekrutacji byś za to wyleciał. JAk ten gościu co wymyślił FastAPI ale miał za mało w tym doświadczenia ;
1:48:49 | @begrael: Q a Algolową zamianę zmiennych :=: Gyn zna
1:48:51 | @AdamRaciecki-p2w: ciekawe czy cobola pamiętasz i czy w nim coś pisałes
1:49:15 | @01zerojeden: Q: a jak ktoś uczył się JS to będzie trudniej w PY
1:49:32 | @magdalenanowakowska5263: on wymyślił Cobola " I was there, three thousand years ago....
1:49:43 | @psvpl: Q czy otwierająć szufladę należy złapać za uchwyt
1:49:51 | @kamilpolit4140: Jeśli chodzi o błędy w pisaniu kodu to akurat jestem w tym dobry
1:50:07 | @begrael: @01zerojeden generalnie jak znasz już nieco programowania, to będzie to bardziej pomocą niż przeszkod
1:50:19 | @damiandamian1235: Q czy w pythonie jest uniwersalny typ wyjątku? Np Exception
1:50:33 | @BestClashRoyalePlayerEver: q a co jak ktoś uczył się htmla?
1:50:48 | @bartlomiejm0: Q czy stackoverflow w 2025 ma jeszcze rację bytu i sens, poza jakimiś wyjątkowo dziwnymi przypadkami
1:50:49 | @PinguVanEx: to zna html 
1:50:51 | @grelmedialski2241: htlm to zupelnie co inneg
1:50:56 | @BestClashRoyalePlayerEver: jak to...
1:50:59 | @BestClashRoyalePlayerEver: nieeee
1:51:10 | @01zerojeden: o to pocieszająca wiadomość :
1:51:24 | @BestClashRoyalePlayerEver: kurd
1:51:24 | @robert8262: pamiętam jak kiedyś w htmlu całe strony sir robiło, nie jakieś cssy czy co ta
1:51:29 | @Vatharian: HTML to taki plebejski late
1:51:41 | @BestClashRoyalePlayerEver: @robert8262 totalni
1:51:42 | @grelmedialski2241: html to opis wygladu / struktury dokumentu, a nie programowanie funkcji
1:51:45 | @psvpl: nie ma pętli w html, więc sorr
1:51:47 | @PinguVanEx: jeszcze nie jest  JS tez byl do animowanych platkow snieg
1:51:56 | @BestClashRoyalePlayerEver: q do której dzisiaj będziemy
1:52:00 | @michacesarczyk7783: @Vatharian  
1:52:09 | @janbnoir211: jak to niektórzy haerowcy twierdzą java i javascript to przecież to samo :
1:52:11 | @magdalenanowakowska5263: a kto programował we Flashu? ;
1:52:13 | @Vatharian: w befunge też nie ma pętli, a jest językiem programowania, więc ten argument akurat jest inwalidą
1:52:41 | @PinguVanEx: @magdalenanowakowska5263 w Action Scrip
1:52:43 | @Vatharian: W actionscript3... nostalgłem..
1:52:53 | @deropl2667: Q Czy po tym kursie będzie można pójść w kierunku pytorch czy jeszcze nie
1:52:57 | @BestClashRoyalePlayerEver: q o której kończym
1:52:59 | @Henry-k8x3c: Q while true co oznacza true jest stałą czy jak
1:53:26 | @TheFRCD: AHAHHAHA JAK ŁĄDNI
1:53:37 | @MPKiller545: jak na ravi
1:53:42 | @nerdsinlaw: prawie jak Telegazeta :
1:53:44 | @PinguVanEx: while {warunek} - true jako prawda wykonuje sie wiecznie (do przerwania
1:53:45 | @Vatharian: while true to taki trochę skrót. pełna składnia to: While <warunek>
1:53:51 | @Vatharian: warunkiem tutaj jest "True
1:53:54 | @adama2097: Ktoś by dostał ataku epilepsji :
1:54:12 | @Vatharian: całość sprawdza, czy warunek jest prawdziwy, a wyrażenie "True" Zawsze zwraca prawdziw
1:54:12 | @kompcjusz: pasuje do muzyki :
1:54:23 | @psvpl: @Vatharian sprawdź jak się tworzy pętle w Befunge zamiast mówić, że ich nie m
1:54:26 | @Henry-k8x3c: o
1:54:27 | @Krzysztof.Radzikowski: zamaist true mozna meic inne warunki nap sprawdzac czy zmiennia jest mneijsza niz 10 ->>>> while i<10
1:54:35 | @pdz7197: Q co to za bit :
1:54:55 | @katarzynakal-stan6612: niezła muzyczk
1:54:56 | @nerdsinlaw: @pdz7197 szukaj u Wujka Tomk
1:55:23 | @adama2097: tęczowy matrix się zawiesi
1:55:45 | @begrael: Dotacje z USA się skończyły i tęczy nie będzi
1:55:59 | @przemysaw6012: znalazł prawdę która nie jest prawdą :
1:56:24 | @TheFRCD: skończył sie progra
1:56:47 | @damianb-ski1145: no true nie jest już tru
1:56:59 | @SekurakTV: https://gyn.sekurak.pl
1:57:00 | @begrael: ! false == true Czyli fałsz z wykrzyknikiem staje się prawdą  Takie życiowe programowani
1:56:59 | @SekurakTV: https://gyn.sekurak.pl
1:57:48 | @TheFRCD: woooo panie toć to magi
1:57:52 | @damianb-ski1145: miganie diodką w arduin
1:58:00 | @MPKiller545: oj to cała przerwa znowu na programowaniu zleci ;
1:58:56 | @antonikowal5937: to teraz Mateusz please
1:59:12 | @antonikowal5937: matri
1:59:37 | @nerdsinlaw: to juz wiadomix ze kolory z NAJLEPSZEJ przestrzeni 256 :
2:00:19 | @sebastianstybel3639: NA PRZERWĘ @GYNVAEL
2:00:43 | @albertooo3984: Gdzie będą dostępne zapiski live'a?
2:01:45 | @De_rac: @albertooo3984 pod tym samym linkiem, pod ktory wszedle
2:01:48 | @to-nie-idkfa: @albertooo3984 będzie dostępny pod tym samym linkiem
2:02:15 | @OlszaOlszak: spóźniony, ale jestem ;
2:02:42 | @De_rac: Ja mam takie pytanie troche offtop - kiedys pare wieczorow bawilem sie programem sikulix, to jest tez python
2:03:22 | @przeGrajmy: Człowieku ty się zastanów! Oszukałeś przynajmniej 800 osób na tym chatcie mówiąc tak brzydko o HTMLu 
2:03:23 | @sebastiandudzinski6538: [Q] Czy według Ciebie ma znaczenie start nauki programowania pomiędzy językiem wysokiego poziomu a niskiego poziomu
2:03:34 | @bartsamsel3915: demoscena
2:04:07 | @psvpl: @bartsamsel3915 yesss
2:04:17 | @gokuworkout3675: w niektórych jest while do lub do whil
2:06:20 | @lukasz_misiek: było było na MSHP :
2:06:28 | @SekurakTV: https://en.wikipedia.org/wiki/ANSI_escape_code%2324-bit
2:06:37 | @lukasz_misiek: zaczarowane terminal
2:06:40 | @PinguVanEx: Q Czy w Py jest mozliwosc w petli for uzycia wartosci brzegowej, czy tutaj jest ograniczenie
2:06:51 | @sarq1: kto był na MSHP, ten na 80% tego nie widział (?
2:08:05 | @wojtek0993: Q: Kiedy tworzyc kody .py a kiedy uzywac notatnikow jupyter.
2:08:55 | @nerdsinlaw: Q: czyli wyrazenie to jedna strona rownania
2:09:45 | @psvpl: @nerdsinlaw nie, w przykładzie z print nie masz żadnego równani
2:09:47 | @begrael: @wojtek0993 Jupiter - masz kod i tekst, który możesz formatować, zachowuje wyniki. Dobre do nauki i pokazania komuś, ale wynik to raczej jeden plik słabe do większych projektów
2:10:17 | @begrael: @wojtek0993 W IDE masz osobne pliki do różnych rzeczy i możesz potem przenosić je do kolejnych projektó
2:11:04 | @Mateo-n7: Q: Jaki to ma sens, że wynik działania lini
2:11:18 | @Mateo-n7: 5+7 jest taki sam jak print(5+7
2:11:30 | @PinguVanEx: Wyrazenia regularne.... 
2:12:22 | @psvpl: wyrażnie regularne są zajebiste do pracy z tekste
2:12:39 | @PinguVanEx: Podziwiam, jak ktos z palca umie je tworzy
2:12:59 | @psvpl: jedna książka i trochę nauk
2:13:16 | @PinguVanEx: regex101 i da rad
2:13:18 | @psvpl: ja nie jestem progrmistą tylko adminem i regexp są super w mojej roboci
2:13:33 | @radekjanik2657: @PinguVanEx wbrew pozorom one są zakrzaczone tylko wizualnie, jak zacznies z probowac to pisac a nie czytac, to sensu to nabiera bardzo szybko 
2:13:47 | @begrael: regexy teraz z AI są super ważne, stąd język Perl wraca z niebyt
2:14:00 | @psvpl: perl niech zostanie w niebyci
2:14:15 | @begrael: Jedyny język typu write onl
2:14:18 | @PinguVanEx: mialem ciekawy problem z regex z unicode, bo problem byl ze znakami a trzeba bylo dodac tylko, ze to unicod
2:14:38 | @gokuworkout3675: string - ciąg znakó
2:14:49 | @damianb-ski1145: char char[]
2:15:02 | @psvpl: teraz pora na żarty o programistach i stringac
2:15:03 | @kacz4836: Q a czy w python morze mieć float
2:15:14 | @gokuworkout3675: szkoda że nie ostr x
2:15:34 | @denisnickel5492: stringi, wszyscy wiemy o co chodzi, i tak na czacie nikt się nie przyzna że ma jedne na sobi
2:15:50 | @AdamRaciecki-p2w: nie rozumiem jakiego zakresu dotyczy ten char chr(x) bo mi wyświetla \x00, \x03 itd, jest modulo ale skąd te znaki, one są z ascii
2:15:52 | @begrael: @psvpl były żarty o dziewczynach programistów, teraz stringi, potem 10 typów ludzi i mamy komple
2:16:40 | @psvpl: @begrael a na koniec, dlaczego programista zużywa całą butelkę szamponu do włosów na ra
2:16:42 | @KamilaNeko: string nie jest zlozony? sklada sie z charo
2:16:45 | @PinguVanEx: Q Czy Py posiada typy generyczne
2:17:09 | @magdalenanowakowska5263: bo jesień jest, ciepłe gacie się nosi ;
2:17:41 | @denisnickel5492: :
2:18:03 | @AdamRaciecki-p2w: to chyba ascii bo chr(1) daje 
2:18:04 | @radekjanik2657: @KamilaNeko to prawda, mozna o stringu myslec jako zbiorze znakow (np. mozesz na nich robic petle for: for c in "string":
2:18:40 | @kacz4836: jak zatrzymac pętle while true proszę na już x
2:18:42 | @KotTruskawkowy: Q: Elementy listy nie powinny mieć takiego samego typu wartości
